Ano	Trimestre	UF	Capital	RM_RIDE	UPA	Estrato	V1008	V1014	V1016	V1022	V1023	V1027	V1028	V1029	V1033	posest	posest_sxi	V4012	V4013	V40132A	V4015	V40151	V401511	V401512	V4016	V40161	V40162	V40163	V4017	V40171	V401711	V4018	V40181	V40182	V40183	V4019	V4020	V4021	V4022	V4024	V4025	V4026	V4027	V4028	V4029	V4032	V4033	V40331	V403312	V403322	V4034	V403412	V403422	V4039	V4039C	V4043	V4044	V4045	V4046	V4048	V4050	V40501	V405012	V4051	V40511	V405112	V405122	V405912	V405922	V4062	V4062C	V4063	V4063A	V4064	V4064A
2019	2	26			260000114	2653023	1	7	4	2	4	207.60728402	260.64257655	5421860	8181589	264	108	3.0	14001.0	2.0	2.0											1.0	2.0				1.0	2.0	4.0		1.0				2.0	2.0	1.0	1.0	1000.0		1.0	1000.0		40.0	40.0																		2.0		
2019	2	26			260000114	2653023	1	7	4	2	4	207.60728402	260.64257655	5421860	8468663	264	207	3.0	14001.0	2.0	2.0											1.0	2.0				1.0	2.0	4.0		1.0				2.0	2.0	1.0	1.0	1000.0		1.0	1000.0		40.0	40.0																		2.0		
2019	2	26			260000114	2653023	1	7	4	2	4	207.60728402	260.64257655	5421860	6094153	264	103																																																										
2019	2	26			260000114	2653023	2	7	4	2	4	207.60728402	283.94337257	5421860	5154111	264	112																																																										
2019	2	26			260000114	2653023	2	7	4	2	4	207.60728402	283.94337257	5421860	8315077	264	205																																																										
2019	2	26			260000114	2653023	2	7	4	2	4	207.60728402	283.94337257	5421860	7397248	264	102																																																										
2019	2	26			260000114	2653023	2	7	4	2	4	207.60728402	283.94337257	5421860	7084662	264	201																																																										
2019	2	26			260000114	2653023	3	7	4	2	4	207.60728402	248.10517178	5421860	8181589	264	108																																																										
2019	2	26			260000114	2653023	3	7	4	2	4	207.60728402	248.10517178	5421860	8562952	264	208	3.0	14001.0	2.0	2.0											1.0	5.0				1.0	1.0			1.0				2.0	2.0	1.0	1.0	700.0		1.0	700.0		40.0	40.0																		2.0		
2019	2	26			260000114	2653023	3	7	4	2	4	207.60728402	248.10517178	5421860	9786604	264	104	3.0	14001.0	2.0	2.0											2.0		6.0			1.0	1.0			1.0				2.0	2.0	1.0	1.0	800.0		1.0	800.0		40.0	40.0																		2.0		
2019	2	26			260000114	2653023	3	7	4	2	4	207.60728402	248.10517178	5421860	9786604	264	104	3.0	14001.0	2.0	2.0											1.0	5.0				1.0	1.0			1.0				2.0	2.0	1.0	1.0	500.0		1.0	500.0		40.0	40.0																		2.0		
2019	2	26			260000114	2653023	4	7	4	2	4	207.60728402	206.70432635	5421860	1980261	264	216																																																										
2019	2	26			260000114	2653023	5	7	4	2	4	207.60728402	232.26144766	5421860	4198202	264	113	1.0	97000.0	2.0																				2.0					2.0	2.0	1.0	1.0	800.0		1.0	800.0		40.0	26.0																		2.0		
2019	2	26			260000114	2653023	6	7	4	2	4	207.60728402	316.14473851	5421860	8238732	264	206	3.0	14002.0	2.0	2.0											1.0	4.0				1.0	1.0			2.0				2.0	2.0	1.0	1.0	1500.0		1.0	1500.0		50.0	50.0																		2.0		
2019	2	26			260000114	2653023	6	7	4	2	4	207.60728402	316.14473851	5421860	8115886	264	106	3.0	14002.0	2.0	2.0											1.0	4.0				1.0	1.0			2.0				2.0	2.0	1.0	1.0	1500.0		1.0	1500.0		50.0	50.0																		2.0		
2019	2	26			260000114	2653023	6	7	4	2	4	207.60728402	316.14473851	5421860	7084662	264	201																																																										
2019	2	26			260000114	2653023	8	7	4	2	4	207.60728402	280.85173275	5421860	8115886	264	106	6.0	1102.0	1.0	2.0								2.0			1.0	1.0			2.0	2.0									2.0	1.0	1.0	2000.0		1.0	2000.0		40.0	40.0																		2.0		
2019	2	26			260000114	2653023	8	7	4	2	4	207.60728402	280.85173275	5421860	8562952	264	208	6.0	1102.0	1.0	2.0								2.0			1.0	1.0			2.0	2.0									2.0	1.0	1.0	1000.0		1.0	1000.0		40.0	40.0																		2.0		
2019	2	26			260000114	2653023	8	7	4	2	4	207.60728402	280.85173275	5421860	7430228	264	101																																																										
2019	2	26			260000114	2653023	8	7	4	2	4	207.60728402	280.85173275	5421860	9428880	264	204																																																										
2019	2	26			260000114	2653023	8	7	4	2	4	207.60728402	280.85173275	5421860	9786604	264	104																																																										
2019	2	26			260000114	2653023	9	7	4	2	4	207.60728402	247.65303171	5421860	3798081	264	214																																																										
2019	2	26			260000114	2653023	9	7	4	2	4	207.60728402	247.65303171	5421860	8229320	264	107	3.0	14002.0	2.0	2.0											1.0	5.0				1.0	1.0			1.0				1.0		1.0	1.0	998.0		1.0	998.0		44.0	44.0																		2.0		
