Ano,Trimestre,UF,Capital,RM_RIDE,UPA,Estrato,V1008,V1014,V1016,V1022,V1023,V1027,V1028,V1029,V1033,posest,posest_sxi,V4012,V4013,V40132A,V4015,V40151,V401511,V401512,V4016,V40161,V40162,V40163,V4017,V40171,V401711,V4018,V40181,V40182,V40183,V4019,V4020,V4021,V4022,V4024,V4025,V4026,V4027,V4028,V4029,V4032,V4033,V40331,V403312,V403322,V4034,V403412,V403422,V4039,V4039C,V4043,V4044,V4045,V4046,V4048,V4050,V40501,V405012,V4051,V40511,V405112,V405122,V405912,V405922,V4062,V4062C,V4063,V4063A,V4064,V4064A
2019,3,26,,,260000114,2653023,1,7,5,2,4,207.60728402,262.4074193,5428265,8193936,264,108,3.0,14001.0,2.0,2.0,,,,,,,,,,,1.0,4.0,,,,3.0,,4.0,,1.0,,,,2.0,2.0,1.0,1.0,1200.0,,1.0,1200.0,,40.0,40.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,1,7,5,2,4,207.60728402,262.4074193,5428265,8443034,264,207,4.0,84013.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,998.0,,1.0,998.0,,30.0,30.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,1,7,5,2,4,207.60728402,262.4074193,5428265,6070757,264,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,2,7,5,2,4,207.60728402,289.3430165,5428265,5182860,264,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,2,7,5,2,4,207.60728402,289.3430165,5428265,8303683,264,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,2,7,5,2,4,207.60728402,289.3430165,5428265,7401742,264,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,2,7,5,2,4,207.60728402,289.3430165,5428265,7066101,264,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,3,7,5,2,4,207.60728402,252.36709774,5428265,7339291,264,109,6.0,1109.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,200.0,,1.0,200.0,,45.0,45.0,,,,,,,,,,,,,,,,,,1.0,,1.0
2019,3,26,,,260000114,2653023,3,7,5,2,4,207.60728402,252.36709774,5428265,7783750,264,209,3.0,14001.0,2.0,2.0,,,,,,,,,,,2.0,,7.0,,,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,700.0,,1.0,700.0,,48.0,48.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,3,7,5,2,4,207.60728402,252.36709774,5428265,9749388,264,104,3.0,14001.0,2.0,2.0,,,,,,,,,,,2.0,,7.0,,,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,700.0,,1.0,700.0,,48.0,48.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,3,7,5,2,4,207.60728402,252.36709774,5428265,9749388,264,104,3.0,14001.0,2.0,2.0,,,,,,,,,,,2.0,,7.0,,,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,700.0,,1.0,700.0,,48.0,48.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,4,7,5,2,4,207.60728402,209.89795174,5428265,1995861,264,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,5,7,5,2,4,207.60728402,233.75009759,5428265,4230436,264,113,3.0,1102.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,,,2.0,,,,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,400.0,,1.0,400.0,,35.0,35.0,,,,,,,,,,,,,,,,,,1.0,,1.0
2019,3,26,,,260000114,2653023,8,7,5,2,4,207.60728402,285.72436035,5428265,8114664,264,106,6.0,1117.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,1500.0,,1.0,1500.0,,40.0,40.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,8,7,5,2,4,207.60728402,285.72436035,5428265,8571305,264,208,6.0,1117.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,1500.0,,1.0,1500.0,,40.0,40.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,8,7,5,2,4,207.60728402,285.72436035,5428265,7410489,264,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,8,7,5,2,4,207.60728402,285.72436035,5428265,9385173,264,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,8,7,5,2,4,207.60728402,285.72436035,5428265,9749388,264,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,9,7,5,2,4,207.60728402,257.16970398,5428265,3835448,264,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,9,7,5,2,4,207.60728402,257.16970398,5428265,8207312,264,107,3.0,14001.0,2.0,2.0,,,,,,,,,,,1.0,5.0,,,,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,300.0,,1.0,300.0,,44.0,44.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,9,7,5,2,4,207.60728402,257.16970398,5428265,8234918,264,206,3.0,48060.0,2.0,2.0,,,,,,,,,,,1.0,3.0,,,,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,500.0,,1.0,500.0,,30.0,30.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,10,7,5,2,4,207.60728402,279.60918621,5428265,8193936,264,108,3.0,1109.0,1.0,2.0,,,,,,,,,,,1.0,2.0,,,,2.0,,,,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,800.0,,1.0,800.0,,40.0,40.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,10,7,5,2,4,207.60728402,279.60918621,5428265,8443034,264,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,10,7,5,2,4,207.60728402,279.60918621,5428265,9749388,264,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,10,7,5,2,4,207.60728402,279.60918621,5428265,7410489,264,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,11,7,5,2,4,207.60728402,259.02434978,5428265,7339291,264,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,11,7,5,2,4,207.60728402,259.02434978,5428265,8443034,264,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,11,7,5,2,4,207.60728402,259.02434978,5428265,9749388,264,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,12,7,5,2,4,207.60728402,266.40237079,5428265,8114664,264,106,6.0,56011.0,2.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,600.0,,1.0,600.0,,50.0,50.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,12,7,5,2,4,207.60728402,266.40237079,5428265,7410489,264,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,12,7,5,2,4,207.60728402,266.40237079,5428265,5840369,264,212,1.0,97000.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,1.0,700.0,,1.0,700.0,,40.0,40.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,12,7,5,2,4,207.60728402,266.40237079,5428265,5182860,264,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,13,7,5,2,4,207.60728402,207.17800281,5428265,1584109,264,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,13,7,5,2,4,207.60728402,207.17800281,5428265,2552916,264,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,14,7,5,2,4,207.60728402,256.65893143,5428265,7783750,264,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,14,7,5,2,4,207.60728402,256.65893143,5428265,8193936,264,108,3.0,41000.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,3.0,,2.0,,2.0,,,,2.0,2.0,1.0,1.0,600.0,,1.0,600.0,,30.0,30.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,,,260000114,2653023,14,7,5,2,4,207.60728402,256.65893143,5428265,9385173,264,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,,,260000114,2653023,14,7,5,2,4,207.60728402,256.65893143,5428265,9749388,264,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,1,7,5,1,1,295.86227824,442.10632827,1583468,8303683,261,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,1,7,5,1,1,295.86227824,442.10632827,1583468,7066101,261,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,2,7,5,1,1,295.86227824,315.14092942,1583468,5840369,261,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,2,7,5,1,1,295.86227824,315.14092942,1583468,5798437,261,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,3,7,5,1,1,295.86227824,301.3959324,1583468,1995861,261,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,3,7,5,1,1,295.86227824,301.3959324,1583468,5867707,261,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,3,7,5,1,1,295.86227824,301.3959324,1583468,6902847,261,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,3,7,5,1,1,295.86227824,301.3959324,1583468,6902847,261,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,3,7,5,1,1,295.86227824,301.3959324,1583468,7339291,261,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,3,26,26.0,26.0,260000206,2610013,5,7,5,1,1,295.86227824,369.37129667,1583468,7339291,261,109,6.0,38000.0,2.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,1.0,2.0,7.0,,,,,,,2.0,1.0,1.0,100.0,,1.0,100.0,,15.0,15.0,,,,,,,,,,,,,,,,,,2.0,,
2019,3,26,26.0,26.0,260000206,2610013,6,7,5,1,1,295.86227824,374.44552331,1583468,7339291,261,109,3.0,49030.0,2.0,2.0,,,,,,,,,,,4.0,,,,,1.0,2.0,6.0,,2.0,,,,1.0,,1.0,1.0,2000.0,,1.0,2000.0,,48.0,48.0,,,,,,,,,,,,,,,,,,2.0,,
