Ano	Trimestre	UF	Capital	RM_RIDE	UPA	Estrato	V1008	V1014	V1016	V1022	V1023	V1027	V1028	V1029	V1033	posest	posest_sxi	V4012	V4013	V40132A	V4015	V40151	V401511	V401512	V4016	V40161	V40162	V40163	V4017	V40171	V401711	V4018	V40181	V40182	V40183	V4019	V4020	V4021	V4022	V4024	V4025	V4026	V4027	V4028	V4029	V4032	V4033	V40331	V403312	V403322	V4034	V403412	V403422	V4039	V4039C	V4043	V4044	V4045	V4046	V4048	V4050	V40501	V405012	V4051	V40511	V405112	V405122	V405912	V405922	V4062	V4062C	V4063	V4063A	V4064	V4064A
2020	1	26			260000114	2653023	1	8	2	2	4	195.72888425	255.71701865	5440715	7892777	264	209	3.0	14001.0	2.0	2.0											1.0	2.0				1.0	1.0			2.0				2.0	2.0	1.0	1.0	350.0		1.0	350.0		30.0	30.0																		2.0		
2020	1	26			260000114	2653023	1	8	2	2	4	195.72888425	255.71701865	5440715	6460540	264	110	6.0	1109.0	1.0	2.0								2.0			1.0	1.0			2.0	2.0									2.0	1.0	1.0	200.0		1.0	200.0		40.0	40.0																		2.0		
2020	1	26			260000114	2653023	1	8	2	2	4	195.72888425	255.71701865	5440715	9677223	264	104	3.0	14001.0	2.0	2.0											1.0	4.0				1.0	1.0			2.0				2.0	2.0	1.0	1.0	250.0		1.0	250.0		30.0	30.0																		2.0		
2020	1	26			260000114	2653023	1	8	2	2	4	195.72888425	255.71701865	5440715	6022458	264	103																																																										
2020	1	26			260000114	2653023	2	8	2	2	4	195.72888425	203.95319069	5440715	4293108	264	113																																																										
2020	1	26			260000114	2653023	2	8	2	2	4	195.72888425	203.95319069	5440715	6950442	264	210																																																										
2020	1	26			260000114	2653023	3	8	2	2	4	195.72888425	223.07006127	5440715	3283129	264	114																																																										
2020	1	26			260000114	2653023	3	8	2	2	4	195.72888425	223.07006127	5440715	5905426	264	212																																																										
2020	1	26			260000114	2653023	3	8	2	2	4	195.72888425	223.07006127	5440715	8280911	264	205																																																										
2020	1	26			260000114	2653023	4	8	2	2	4	195.72888425	208.87484964	5440715	1523770	264	116																																																										
2020	1	26			260000114	2653023	5	8	2	2	4	195.72888425	210.82325562	5440715	6486761	264	211																																																										
2020	1	26			260000114	2653023	5	8	2	2	4	195.72888425	210.82325562	5440715	6460540	264	110	4.0	84013.0	2.0																	1.0				2.0			1.0			1.0	1.0	1045.0		1.0	1800.0		40.0	40.0																		2.0		
2020	1	26			260000114	2653023	6	8	2	2	4	195.72888425	204.24132418	5440715	1523770	264	116																																																										
2020	1	26			260000114	2653023	6	8	2	2	4	195.72888425	204.24132418	5440715	2908124	264	215																																																										
2020	1	26			260000114	2653023	6	8	2	2	4	195.72888425	204.24132418	5440715	5893039	264	111																																																										
2020	1	26			260000114	2653023	7	8	2	2	4	195.72888425	239.24588212	5440715	6950442	264	210																																																										
2020	1	26			260000114	2653023	7	8	2	2	4	195.72888425	239.24588212	5440715	8210468	264	108	3.0	96010.0	2.0	2.0											2.0		8.0			1.0	1.0			2.0				1.0		1.0	1.0	1045.0		1.0	1045.0		44.0	44.0																		2.0		
2020	1	26			260000114	2653023	8	8	2	2	4	195.72888425	316.58101833	5440715	8356476	264	105	6.0	49030.0	2.0	2.0								2.0			1.0	1.0			2.0	3.0		6.0							2.0	1.0	1.0	600.0		1.0	600.0		20.0	20.0																		2.0		
2020	1	26			260000114	2653023	8	8	2	2	4	195.72888425	316.58101833	5440715	8280911	264	205																																																										
2020	1	26			260000114	2653023	8	8	2	2	4	195.72888425	316.58101833	5440715	7010220	264	201																																																										
2020	1	26			260000114	2653023	9	8	2	2	4	195.72888425	199.67492344	5440715	3283129	264	114																																																										
2020	1	26			260000114	2653023	9	8	2	2	4	195.72888425	199.67492344	5440715	4948624	264	213																																																										
2020	1	26			260000114	2653023	10	8	2	2	4	195.72888425	328.01712466	5440715	8120268	264	106																																																										
2020	1	26			260000114	2653023	10	8	2	2	4	195.72888425	328.01712466	5440715	8280911	264	205																																																										
2020	1	26			260000114	2653023	10	8	2	2	4	195.72888425	328.01712466	5440715	7010220	264	201																																																										
2020	1	26			260000114	2653023	11	8	2	2	4	195.72888425	219.96195365	5440715	5237338	264	112	6.0	92000.0	2.0	2.0								2.0			1.0	1.0			2.0	1.0	1.0								2.0	1.0	1.0	860.0		1.0	860.0		48.0	48.0																		2.0		
2020	1	26			260000114	2653023	12	8	2	2	4	195.72888425	206.99522426	5440715	2592613	264	217																																																										
2020	1	26			260000114	2653023	12	8	2	2	4	195.72888425	206.99522426	5440715	5893039	264	111																																																										
2020	1	26			260000114	2653023	13	8	2	2	4	195.72888425	253.44302437	5440715	6460540	264	110	3.0	1109.0	1.0	2.0											1.0	2.0				2.0				1.0	1.0			2.0	2.0	1.0	1.0	600.0		1.0	600.0		30.0	30.0																		2.0		
2020	1	26			260000114	2653023	14	8	2	2	4	195.72888425	286.90709403	5440715	8235245	264	206	6.0	1109.0	1.0	2.0								2.0			1.0	1.0			2.0	2.0									2.0	1.0	1.0	300.0		1.0	300.0		30.0	30.0																		2.0		
2020	1	26			260000114	2653023	14	8	2	2	4	195.72888425	286.90709403	5440715	8210468	264	108																																																										
2020	1	26			260000114	2653023	14	8	2	2	4	195.72888425	286.90709403	5440715	7073508	264	202																																																										
2020	1	26			260000114	2653023	14	8	2	2	4	195.72888425	286.90709403	5440715	7425995	264	102																																																										
2020	1	26			260000114	2653023	14	8	2	2	4	195.72888425	286.90709403	5440715	6022458	264	103																																																										
2020	1	26			260000509	2653012	1	8	2	1	4	810.48145455	1010.22471981	5440715	6460540	264	110	3.0	78000.0	2.0	2.0											1.0	2.0				1.0	1.0			2.0				1.0		1.0	1.0	1600.0		1.0	1600.0		40.0	40.0																		2.0		
2020	1	26			260000509	2653012	1	8	2	1	4	810.48145455	1010.22471981	5440715	6950442	264	210	4.0	86001.0	2.0																	1.0				2.0			2.0	1.0		1.0	1.0	1200.0		1.0	1200.0		40.0	40.0																		2.0		
2020	1	26			260000509	2653012	1	8	2	1	4	810.48145455	1010.22471981	5440715	9677223	264	104																																																										
2020	1	26			260000509	2653012	3	8	2	1	4	810.48145455	1009.54686184	5440715	7443004	264	109																																																										
2020	1	26			260000509	2653012	3	8	2	1	4	810.48145455	1009.54686184	5440715	8579043	264	208	4.0	85012.0	2.0																	1.0				2.0			1.0			1.0	1.0	1996.0		1.0	1996.0		37.0	37.0																		1.0		1.0
2020	1	26			260000509	2653012	3	8	2	1	4	810.48145455	1009.54686184	5440715	7073508	264	202																																																										
2020	1	26			260000509	2653012	5	8	2	1	4	810.48145455	1144.71107582	5440715	7443004	264	109	4.0	84013.0	2.0																	1.0				2.0			1.0			1.0	1.0	2500.0		1.0	2500.0		40.0	40.0																		2.0		
2020	1	26			260000509	2653012	5	8	2	1	4	810.48145455	1144.71107582	5440715	8579043	264	208	6.0	48100.0	2.0	2.0								2.0			1.0	1.0			2.0	3.0		7.0							1.0	1.0	1.0	2000.0		1.0	2000.0		20.0	20.0																		2.0		
2020	1	26			260000509	2653012	5	8	2	1	4	810.48145455	1144.71107582	5440715	7351289	264	101																																																										
2020	1	26			260000509	2653012	5	8	2	1	4	810.48145455	1144.71107582	5440715	7010220	264	201																																																										
2020	1	26			260000509	2653012	7	8	2	1	4	810.48145455	920.63169025	5440715	7892777	264	209	4.0	84013.0	2.0																	1.0				2.0			2.0	1.0		1.0	1.0	1500.0		1.0	1500.0		24.0	24.0																		2.0		
