Ano,Trimestre,UF,Capital,RM_RIDE,UPA,Estrato,V1008,V1014,V1016,V1022,V1023,V1027,V1028,V1029,V1033,posest,posest_sxi,V4012,V4013,V40132A,V4015,V40151,V401511,V401512,V4016,V40161,V40162,V40163,V4017,V40171,V401711,V4018,V40181,V40182,V40183,V4019,V4020,V4021,V4022,V4024,V4025,V4026,V4027,V4028,V4029,V4032,V4033,V40331,V403312,V403322,V4034,V403412,V403422,V4039,V4039C,V4043,V4044,V4045,V4046,V4048,V4050,V40501,V405012,V4051,V40511,V405112,V405122,V405912,V405922,V4062,V4062C,V4063,V4063A,V4064,V4064A
2021,3,26,,,260000114,2653023,1,9,3,2,4,241.35766423,287.61207537,5474984,3097296,264,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,1,9,3,2,4,241.35766423,287.61207537,5474984,7727742,264,109,6.0,1109.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,100.0,,1.0,100.0,,30.0,30.0,,,,,,,,,,,,,,,,,,2.0,,
2021,3,26,,,260000114,2653023,2,9,3,2,4,241.35766423,314.31383845,5474984,8227414,264,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,2,9,3,2,4,241.35766423,314.31383845,5474984,8192927,264,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,2,9,3,2,4,241.35766423,314.31383845,5474984,9068752,264,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,4,9,3,2,4,241.35766423,216.23004676,5474984,1605364,264,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,4,9,3,2,4,241.35766423,216.23004676,5474984,3097296,264,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,5,9,3,2,4,241.35766423,260.14501918,5474984,6561065,264,211,1.0,97000.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,1.0,180.0,,1.0,180.0,,8.0,8.0,,,,,,,,,,,,,,,,,,2.0,,
2021,3,26,,,260000114,2653023,5,9,3,2,4,241.35766423,260.14501918,5474984,5667341,264,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,6,9,3,2,4,241.35766423,402.64812404,5474984,8248005,264,206,6.0,1109.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,100.0,,1.0,100.0,,45.0,45.0,,,,,,,,,,,,,,,,,,2.0,,
2021,3,26,,,260000114,2653023,6,9,3,2,4,241.35766423,402.64812404,5474984,8051281,264,107,6.0,1109.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,100.0,,1.0,98.0,,45.0,45.0,,,,,,,,,,,,,,,,,,2.0,,
2021,3,26,,,260000114,2653023,7,9,3,2,4,241.35766423,351.73387292,5474984,8263512,264,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,7,9,3,2,4,241.35766423,351.73387292,5474984,9462901,264,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,7,9,3,2,4,241.35766423,351.73387292,5474984,5667341,264,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,7,9,3,2,4,241.35766423,351.73387292,5474984,7107427,264,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,7,9,3,2,4,241.35766423,351.73387292,5474984,7107427,264,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,8,9,3,2,4,241.35766423,275.63950162,5474984,3441668,264,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,8,9,3,2,4,241.35766423,275.63950162,5474984,5173662,264,213,1.0,97000.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,2.0,1.0,1.0,600.0,,1.0,600.0,,24.0,24.0,,,,,,,,,,,,,,,,,,1.0,,1.0
2021,3,26,,,260000114,2653023,8,9,3,2,4,241.35766423,275.63950162,5474984,8312084,264,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,9,9,3,2,4,241.35766423,293.02213776,5474984,8192927,264,209,6.0,48071.0,2.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,3.0,,2.0,,,,,,,2.0,1.0,1.0,500.0,,1.0,500.0,,10.0,10.0,,,,,,,,,,,,,,,,,,2.0,,
2021,3,26,,,260000114,2653023,9,9,3,2,4,241.35766423,293.02213776,5474984,9068752,264,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,3,26,,,260000114,2653023,9,9,3,2,4,241.35766423,293.02213776,5474984,9462901,264,104,3.0,48100.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,3.0,,7.0,,2.0,,,,2.0,2.0,1.0,1.0,150.0,,1.0,150.0,,10.0,10.0,,,,,,,,,,,,,,,,,,2.0,,
2021,3,26,,,260000114,2653023,10,9,3,2,4,241.35766423,371.90314717,5474984,7727742,264,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
