Ano,Trimestre,UF,Capital,RM_RIDE,UPA,Estrato,V1008,V1014,V1016,V1022,V1023,V1027,V1028,V1029,V1033,posest,posest_sxi,V4012,V4013,V40132A,V4015,V40151,V401511,V401512,V4016,V40161,V40162,V40163,V4017,V40171,V401711,V4018,V40181,V40182,V40183,V4019,V4020,V4021,V4022,V4024,V4025,V4026,V4027,V4028,V4029,V4032,V4033,V40331,V403312,V403322,V4034,V403412,V403422,V4039,V4039C,V4043,V4044,V4045,V4046,V4048,V4050,V40501,V405012,V4051,V40511,V405112,V405122,V405912,V405922,V4062,V4062C,V4063,V4063A,V4064,V4064A
2021,1,26,,,260000114,2653023,1,9,1,2,4,263.29927007,278.22453615,5464085,3034873,264,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,26,,,260000114,2653023,1,9,1,2,4,263.29927007,278.22453615,5464085,7638420,264,109,6.0,1109.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,100.0,,1.0,100.0,,30.0,30.0,,,,,,,,,,,,,,,,,,2.0,,
2021,1,26,,,260000114,2653023,2,9,1,2,4,263.29927007,317.63774022,5464085,8226978,264,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,26,,,260000114,2653023,2,9,1,2,4,263.29927007,317.63774022,5464085,8098970,264,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,26,,,260000114,2653023,2,9,1,2,4,263.29927007,317.63774022,5464085,9143938,264,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,26,,,260000114,2653023,5,9,1,2,4,263.29927007,259.26786075,5464085,6534805,264,211,1.0,97000.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,1.0,180.0,,1.0,180.0,,8.0,8.0,,,,,,,,,,,,,,,,,,2.0,,
2021,1,26,,,260000114,2653023,5,9,1,2,4,263.29927007,259.26786075,5464085,5686193,264,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,1,26,,,260000114,2653023,6,9,1,2,4,263.29927007,429.09149384,5464085,8243474,264,206,6.0,1109.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,100.0,,1.0,100.0,,45.0,45.0,,,,,,,,,,,,,,,,,,2.0,,
2021,1,26,,,260000114,2653023,6,9,1,2,4,263.29927007,429.09149384,5464085,8084522,264,107,6.0,1109.0,1.0,2.0,,,,,,,,2.0,,,1.0,1.0,,,2.0,2.0,,,,,,,,,2.0,1.0,1.0,100.0,,1.0,100.0,,45.0,45.0,,,,,,,,,,,,,,,,,,2.0,,
2021,1,26,,,260000114,2653023,7,9,1,2,4,263.29927007,375.65632444,5464085,8301793,264,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
