Ano,Trimestre,UF,Capital,RM_RIDE,UPA,Estrato,V1008,V1014,V1016,V1022,V1023,V1027,V1028,V1029,V1033,posest,posest_sxi,V4012,V4013,V40132A,V4015,V40151,V401511,V401512,V4016,V40161,V40162,V40163,V4017,V40171,V401711,V4018,V40181,V40182,V40183,V4019,V4020,V4021,V4022,V4024,V4025,V4026,V4027,V4028,V4029,V4032,V4033,V40331,V403312,V403322,V4034,V403412,V403422,V4039,V4039C,V4043,V4044,V4045,V4046,V4048,V4050,V40501,V405012,V4051,V40511,V405112,V405122,V405912,V405922,V4062,V4062C,V4063,V4063A,V4064,V4064A
2022,1,26,,,260000114,2653023,1,9,5,2,4,296.61254819,353.24869947,5485609,3162260,264,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,1,9,5,2,4,296.61254819,353.24869947,5485609,7806222,264,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,2,9,5,2,4,296.61254819,384.89733347,5485609,7806222,264,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,2,9,5,2,4,296.61254819,384.89733347,5485609,8273809,264,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,2,9,5,2,4,296.61254819,384.89733347,5485609,8999739,264,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,4,9,5,2,4,296.61254819,283.14016034,5485609,1638914,264,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,4,9,5,2,4,296.61254819,283.14016034,5485609,3162260,264,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,5,9,5,2,4,296.61254819,329.47894325,5485609,6594112,264,211,1.0,97000.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,1.0,600.0,,1.0,600.0,,8.0,8.0,,,,,,,,,,,,,,,,,,2.0,,
2022,1,26,,,260000114,2653023,5,9,5,2,4,296.61254819,329.47894325,5485609,5658198,264,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,6,9,5,2,4,296.61254819,495.6279103,5485609,8247638,264,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,6,9,5,2,4,296.61254819,495.6279103,5485609,8025858,264,107,3.0,41000.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,3.0,,2.0,,2.0,,,,2.0,2.0,1.0,1.0,900.0,,1.0,900.0,,24.0,24.0,,,,,,,,,,,,,,,,,,1.0,,1.0
2022,1,26,,,260000114,2653023,7,9,5,2,4,296.61254819,426.1272688,5485609,8233720,264,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,7,9,5,2,4,296.61254819,426.1272688,5485609,9396549,264,104,3.0,48076.0,2.0,2.0,,,,,,,,,,,1.0,2.0,,,,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,1000.0,,1.0,1000.0,,49.0,49.0,,,,,,,,,,,,,,,,,,2.0,,
2022,1,26,,,260000114,2653023,7,9,5,2,4,296.61254819,426.1272688,5485609,5658198,264,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,7,9,5,2,4,296.61254819,426.1272688,5485609,7099828,264,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,7,9,5,2,4,296.61254819,426.1272688,5485609,7099828,264,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,8,9,5,2,4,296.61254819,284.04492543,5485609,3498674,264,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,8,9,5,2,4,296.61254819,284.04492543,5485609,5250867,264,213,1.0,97000.0,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,2.0,1.0,1.0,800.0,,1.0,800.0,,48.0,48.0,,,,,,,,,,,,,,,,,,2.0,,
2022,1,26,,,260000114,2653023,9,9,5,2,4,296.61254819,373.76469142,5485609,8273809,264,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,9,9,5,2,4,296.61254819,373.76469142,5485609,8999739,264,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,9,9,5,2,4,296.61254819,373.76469142,5485609,9396549,264,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,10,9,5,2,4,296.61254819,414.37430414,5485609,7806222,264,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,10,9,5,2,4,296.61254819,414.37430414,5485609,8556974,264,208,3.0,14001.0,2.0,2.0,,,,,,,,,,,3.0,,,20.0,,1.0,1.0,,,2.0,,,,2.0,2.0,1.0,1.0,700.0,,1.0,600.0,,40.0,40.0,,,,,,,,,,,,,,,,,,2.0,,
2022,1,26,,,260000114,2653023,10,9,5,2,4,296.61254819,414.37430414,5485609,7451949,264,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,11,9,5,2,4,296.61254819,424.39265986,5485609,6708057,264,110,3.0,1201.0,1.0,2.0,,,,,,,,,,,1.0,4.0,,,,2.0,,,,2.0,,,,2.0,2.0,1.0,1.0,480.0,,1.0,480.0,,27.0,18.0,,,,,,,,,,,,,,,,,,1.0,,1.0
2022,1,26,,,260000114,2653023,11,9,5,2,4,296.61254819,424.39265986,5485609,8273809,264,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,11,9,5,2,4,296.61254819,424.39265986,5485609,8276035,264,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,1,26,,,260000114,2653023,11,9,5,2,4,296.61254819,424.39265986,5485609,8131426,264,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
